,DateTime,PM10,PM25,Ta,Pa,RH
1133,2021-01-02 12:09:16.644589,22.5,20.1,18.1,1011.843,45.5
1134,2021-01-02 12:09:19.639272,22.6,20.1,18.1,1011.791,45.6
1135,2021-01-02 12:09:22.633714,22.9,20.4,18.1,1011.836,45.6
1136,2021-01-02 12:09:25.635663,22.9,20.4,18.1,1011.819,45.5
1137,2021-01-02 12:09:28.621587,23.4,20.5,18.1,1011.819,45.5
1138,2021-01-02 12:09:31.616105,24.1,20.8,18.1,1011.854,45.5
1139,2021-01-02 12:09:34.610746,24.8,21.2,18.1,1011.862,45.5
1140,2021-01-02 12:09:37.605383,24.5,21.0,18.1,1011.824,45.5
1141,2021-01-02 12:09:40.607963,24.5,21.1,18.1,1011.83,45.5
1142,2021-01-02 12:09:43.592694,24.5,21.0,18.1,1011.822,45.5
1143,2021-01-02 12:09:46.587351,24.4,21.1,18.1,1011.822,45.5
1144,2021-01-02 12:09:49.586034,24.6,21.4,18.2,1011.82,45.5
1145,2021-01-02 12:09:52.580713,24.3,21.2,18.2,1011.881,45.4
1146,2021-01-02 12:09:55.575300,23.6,21.0,18.2,1011.828,45.4
1147,2021-01-02 12:09:58.567977,23.3,20.8,18.2,1011.78,45.4
1148,2021-01-02 12:10:01.579954,23.0,20.5,18.2,1011.83,45.4
1149,2021-01-02 12:10:04.559573,22.9,20.4,18.2,1011.827,45.3
1150,2021-01-02 12:10:07.553808,22.9,20.4,18.2,1011.86,45.3
1151,2021-01-02 12:10:10.546585,22.5,20.1,18.2,1011.865,45.3
1152,2021-01-02 12:10:13.539118,22.6,20.2,18.2,1011.807,45.3
1153,2021-01-02 12:10:16.535731,22.2,19.9,18.2,1011.849,45.3
1154,2021-01-02 12:10:19.526426,21.4,19.2,18.1,1011.834,45.3
1155,2021-01-02 12:10:22.521187,21.5,19.3,18.1,1011.838,45.3
1156,2021-01-02 12:10:25.515641,21.5,19.3,18.1,1011.801,45.4
1157,2021-01-02 12:10:28.511793,21.8,19.5,18.1,1011.796,45.4
1158,2021-01-02 12:10:31.508987,21.8,19.6,18.1,1011.874,45.4
1159,2021-01-02 12:10:34.505644,21.8,19.6,18.1,1011.81,45.4
1160,2021-01-02 12:10:37.498244,22.1,19.9,18.1,1011.796,45.4
1161,2021-01-02 12:10:40.485623,22.2,20.0,18.1,1011.889,45.4
1162,2021-01-02 12:10:43.483607,22.4,20.1,18.1,1011.839,45.4
1163,2021-01-02 12:10:46.478175,22.5,20.2,18.1,1011.867,45.3
1164,2021-01-02 12:10:49.476833,22.8,20.5,18.1,1011.853,45.3
1165,2021-01-02 12:10:52.471589,23.1,20.7,18.1,1011.838,45.3
1166,2021-01-02 12:10:55.466355,23.3,20.9,18.1,1011.852,45.3
1167,2021-01-02 12:10:58.469553,23.5,21.1,18.1,1011.836,45.3
1168,2021-01-02 12:11:01.451930,23.6,21.1,18.1,1011.813,45.3
1169,2021-01-02 12:11:04.448073,23.4,20.9,18.2,1011.853,45.3
1170,2021-01-02 12:11:07.442620,23.5,21.0,18.1,1011.847,45.3
1171,2021-01-02 12:11:10.437363,23.6,21.1,18.1,1011.868,45.3
1172,2021-01-02 12:11:13.432138,23.6,21.1,18.1,1011.831,45.3
1173,2021-01-02 12:11:16.426545,23.5,21.0,18.2,1011.835,45.3
1174,2021-01-02 12:11:19.421224,23.8,21.2,18.1,1011.809,45.3
1175,2021-01-02 12:11:22.415853,23.2,20.7,18.1,1011.856,45.3
1176,2021-01-02 12:11:25.419639,22.9,20.4,18.1,1011.82,45.3
1177,2021-01-02 12:11:28.403106,22.7,20.2,18.1,1011.878,45.3
1178,2021-01-02 12:11:31.398068,22.8,20.2,18.2,1011.835,45.3
1179,2021-01-02 12:11:34.392525,22.7,20.2,18.1,1011.85,45.3
1180,2021-01-02 12:11:37.383087,22.6,20.2,18.1,1011.795,45.3
1181,2021-01-02 12:11:40.372402,22.6,20.2,18.2,1011.898,45.3
1182,2021-01-02 12:11:43.384697,22.5,20.1,18.2,1011.839,45.3
1183,2021-01-02 12:11:46.367007,22.5,20.1,18.2,1011.857,45.3
1184,2021-01-02 12:11:49.361834,22.8,20.3,18.2,1011.892,45.3
1185,2021-01-02 12:11:52.356273,22.8,20.3,18.2,1011.874,45.2
1186,2021-01-02 12:11:55.348990,23.2,20.7,18.2,1011.851,45.2
1187,2021-01-02 12:11:58.343549,23.4,20.9,18.2,1011.879,45.3
1188,2021-01-02 12:12:01.338196,23.2,20.7,18.1,1011.854,45.3
1189,2021-01-02 12:12:04.332807,23.1,20.6,18.1,1011.868,45.3
1190,2021-01-02 12:12:07.327448,22.9,20.4,18.1,1011.834,45.3
1191,2021-01-02 12:12:10.322127,22.9,20.4,18.1,1011.825,45.4
1192,2021-01-02 12:12:13.316703,22.8,20.3,18.1,1011.832,45.4
1193,2021-01-02 12:12:16.311513,22.9,20.3,18.1,1011.799,45.4
1194,2021-01-02 12:12:19.306065,22.4,20.0,18.1,1011.86,45.4
1195,2021-01-02 12:12:22.300661,22.6,20.2,18.1,1011.831,45.5
1196,2021-01-02 12:12:25.295279,22.5,20.1,18.1,1011.821,45.5
1197,2021-01-02 12:12:28.292000,22.3,19.9,18.1,1011.836,45.6
1198,2021-01-02 12:12:31.284582,22.7,20.2,18.1,1011.871,45.6
1199,2021-01-02 12:12:34.279234,22.6,20.1,18.1,1011.856,45.5
1200,2021-01-02 12:12:37.275891,22.9,20.4,18.1,1011.823,45.5
1201,2021-01-02 12:12:40.263335,22.9,20.4,18.1,1011.907,45.5
1202,2021-01-02 12:12:43.263162,23.0,20.5,18.1,1011.814,45.5
1203,2021-01-02 12:12:46.257862,23.0,20.5,18.1,1011.836,45.5
1204,2021-01-02 12:12:49.253078,22.8,20.4,18.1,1011.845,45.5
1205,2021-01-02 12:12:52.247041,23.0,20.6,18.1,1011.822,45.5
1206,2021-01-02 12:12:55.241967,22.8,20.4,18.1,1011.849,45.5
1207,2021-01-02 12:12:58.236376,22.7,20.3,18.1,1011.84,45.5
1208,2021-01-02 12:13:01.230938,22.6,20.2,18.1,1011.821,45.5
1209,2021-01-02 12:13:04.225655,23.2,20.7,18.1,1011.812,45.4
1210,2021-01-02 12:13:07.220268,23.3,20.8,18.1,1011.828,45.4
1211,2021-01-02 12:13:10.215028,23.4,20.9,18.1,1011.803,45.7
1212,2021-01-02 12:13:13.207750,23.9,21.2,18.1,1011.894,45.6
1213,2021-01-02 12:13:16.202521,24.0,21.0,18.1,1011.831,45.5
1214,2021-01-02 12:13:19.196834,23.6,20.9,18.1,1011.822,45.5
1215,2021-01-02 12:13:22.197677,24.1,20.9,18.1,1011.955,45.2
1216,2021-01-02 12:13:25.187312,23.7,21.1,18.1,1011.842,45.4
1217,2021-01-02 12:13:28.184791,23.8,21.2,18.1,1011.831,45.4
1218,2021-01-02 12:13:31.179715,23.5,21.0,18.1,1011.847,45.4
1219,2021-01-02 12:13:34.174128,22.7,20.2,18.1,1011.821,45.4
1220,2021-01-02 12:13:37.168890,22.5,20.1,18.1,1011.861,45.4
1221,2021-01-02 12:13:40.161740,22.1,19.8,18.1,1011.824,45.4
1222,2021-01-02 12:13:43.158004,21.6,19.3,18.1,1011.792,45.4
1223,2021-01-02 12:13:46.159217,21.8,19.5,18.1,1011.789,45.5
1224,2021-01-02 12:13:49.145303,22.1,19.8,18.1,1011.89,45.5
1225,2021-01-02 12:13:52.141886,22.0,19.7,18.1,1011.81,45.4
1226,2021-01-02 12:13:55.137060,21.8,19.5,18.1,1011.817,45.4
1227,2021-01-02 12:13:58.126238,21.8,19.4,18.1,1011.836,45.4
1228,2021-01-02 12:14:01.119903,21.6,19.3,18.1,1011.836,45.4
1229,2021-01-02 12:14:04.115793,21.9,19.6,18.1,1011.839,45.4
1230,2021-01-02 12:14:07.113756,21.8,19.5,18.1,1011.872,45.4
1231,2021-01-02 12:14:10.104594,22.0,19.7,18.1,1011.838,45.5
1232,2021-01-02 12:14:13.113054,22.1,19.8,18.1,1011.832,45.5
1233,2021-01-02 12:14:16.093134,22.4,20.0,18.1,1011.908,45.5
1234,2021-01-02 12:14:19.091892,22.5,20.1,18.1,1011.824,45.4
1235,2021-01-02 12:14:22.086295,22.4,20.0,18.1,1011.835,45.4
1236,2021-01-02 12:14:26.075889,22.6,20.2,18.1,1011.823,45.4
1237,2021-01-02 12:14:29.081634,23.2,20.5,18.1,1011.831,45.4
1238,2021-01-02 12:14:32.065250,23.6,20.8,18.1,1011.823,45.4
1239,2021-01-02 12:14:35.063086,23.7,20.6,18.1,1011.794,45.4
1240,2021-01-02 12:14:38.052618,24.2,20.6,18.1,1011.828,45.4
1241,2021-01-02 12:14:41.048554,24.6,20.8,18.1,1011.836,45.4
1242,2021-01-02 12:14:44.043557,24.0,20.3,18.1,1011.839,45.4
1243,2021-01-02 12:14:47.037575,23.4,20.0,18.1,1011.805,45.5
1244,2021-01-02 12:14:50.034200,24.1,20.5,18.1,1011.839,45.5
1245,2021-01-02 12:14:53.023060,23.7,20.3,18.0,1011.81,45.5
1246,2021-01-02 12:14:56.041797,24.0,20.2,18.0,1011.85,45.5
1247,2021-01-02 12:14:59.016411,22.9,20.2,18.0,1011.817,45.5
1248,2021-01-02 12:15:02.013262,23.8,20.1,18.0,1011.853,45.6
1249,2021-01-02 12:15:05.004172,23.6,20.0,18.0,1011.813,45.6
1250,2021-01-02 12:15:07.998067,23.7,20.2,18.0,1011.764,45.5
1251,2021-01-02 12:15:10.993747,23.7,20.3,18.0,1011.825,45.5
1252,2021-01-02 12:15:13.991511,24.7,20.9,18.0,1011.828,45.5
1253,2021-01-02 12:15:16.983417,26.3,21.3,18.0,1011.842,45.5
1254,2021-01-02 12:15:19.980704,26.7,21.0,18.0,1011.829,45.5
1255,2021-01-02 12:15:22.975528,26.7,20.9,18.1,1011.813,45.4
1256,2021-01-02 12:15:25.978923,26.5,20.8,18.1,1011.81,45.4
1257,2021-01-02 12:15:28.961500,26.9,20.5,18.1,1011.839,45.4
1258,2021-01-02 12:15:31.956219,26.5,20.5,18.1,1011.802,45.4
1259,2021-01-02 12:15:34.958890,27.0,20.5,18.1,1011.811,45.4
1260,2021-01-02 12:15:37.948654,26.9,20.2,18.1,1011.8,45.4
1261,2021-01-02 12:15:40.943447,26.6,19.9,18.1,1011.832,45.4
1262,2021-01-02 12:15:43.937912,26.4,19.9,18.1,1011.84,45.4
1263,2021-01-02 12:15:46.932465,24.4,19.4,18.1,1011.842,45.3
1264,2021-01-02 12:15:49.927125,23.2,19.2,18.1,1011.825,45.3
1265,2021-01-02 12:15:52.919966,23.1,19.2,18.1,1011.831,45.3
1266,2021-01-02 12:15:55.916333,23.0,19.4,18.1,1011.867,45.3
1267,2021-01-02 12:15:58.909173,22.2,19.5,18.1,1011.876,45.3
1268,2021-01-02 12:16:01.905686,21.6,19.3,18.1,1011.905,45.3
1269,2021-01-02 12:16:04.900964,21.7,19.4,18.1,1011.836,45.3
1270,2021-01-02 12:16:07.893047,21.2,19.0,18.1,1011.871,45.3
1271,2021-01-02 12:16:10.887526,21.0,18.8,18.1,1011.829,45.3
1272,2021-01-02 12:16:13.884280,20.8,18.6,18.1,1011.839,45.3
1273,2021-01-02 12:16:16.872925,21.3,19.0,18.1,1011.839,45.3
1274,2021-01-02 12:16:19.871631,21.4,19.1,18.1,1011.82,45.3
1275,2021-01-02 12:16:22.862166,21.4,19.1,18.1,1011.795,45.2
1276,2021-01-02 12:16:25.863447,21.6,19.3,18.1,1011.862,45.3
1277,2021-01-02 12:16:28.854212,21.8,19.4,18.1,1011.829,45.3
1278,2021-01-02 12:16:31.852172,21.8,19.4,18.1,1011.904,45.3
1279,2021-01-02 12:16:34.842713,21.6,19.3,18.1,1011.887,45.3
1280,2021-01-02 12:16:37.838460,22.5,20.1,18.1,1011.843,45.3
1281,2021-01-02 12:16:40.825664,22.2,19.9,18.1,1011.791,45.3
1282,2021-01-02 12:16:43.827167,22.5,20.1,18.1,1011.86,45.3
1283,2021-01-02 12:16:46.823603,22.2,19.8,18.1,1011.814,45.3
1284,2021-01-02 12:16:49.824693,22.0,19.7,18.1,1011.817,45.3
1285,2021-01-02 12:16:52.808594,22.4,20.0,18.1,1011.821,45.3
1286,2021-01-02 12:16:55.803794,22.9,20.0,18.1,1011.865,45.3
1287,2021-01-02 12:16:58.804056,22.4,20.0,18.1,1011.929,45.3
1288,2021-01-02 12:17:01.795056,23.0,20.3,18.1,1011.871,45.2
1289,2021-01-02 12:17:04.789688,24.2,20.8,18.1,1011.825,45.2
1290,2021-01-02 12:17:07.784380,24.3,20.8,18.1,1011.824,45.2
1291,2021-01-02 12:17:10.782449,25.3,21.2,18.1,1011.868,45.2
1292,2021-01-02 12:17:13.775265,25.1,21.4,18.1,1011.847,45.2
1293,2021-01-02 12:17:16.766633,24.8,21.3,18.1,1011.77,45.2
1294,2021-01-02 12:17:19.770367,25.3,21.4,18.2,1011.849,45.2
1295,2021-01-02 12:17:22.757146,25.3,21.4,18.1,1011.85,45.2
1296,2021-01-02 12:17:25.751785,25.1,21.2,18.1,1011.788,45.2
1297,2021-01-02 12:17:28.748242,25.6,21.2,18.1,1011.857,45.2
1298,2021-01-02 12:17:31.742883,25.8,21.2,18.1,1011.814,45.2
1299,2021-01-02 12:17:34.737578,24.8,20.7,18.1,1011.748,45.2
1300,2021-01-02 12:17:37.732422,24.2,20.1,18.1,1011.792,45.2
1301,2021-01-02 12:17:40.719669,24.5,20.0,18.1,1011.83,45.2
1302,2021-01-02 12:17:43.721779,24.6,19.9,18.1,1011.817,45.2
1303,2021-01-02 12:17:46.729530,25.3,19.9,18.1,1011.795,45.2
1304,2021-01-02 12:17:49.707896,25.3,19.9,18.1,1011.814,45.3
1305,2021-01-02 12:17:52.705418,25.0,19.8,18.1,1011.805,45.3
1306,2021-01-02 12:17:55.696107,24.3,19.6,18.1,1011.827,45.3
1307,2021-01-02 12:17:58.694524,24.1,19.7,18.1,1011.853,45.3
1308,2021-01-02 12:18:01.689192,23.6,19.9,18.1,1011.856,45.3
1309,2021-01-02 12:18:04.683848,23.5,20.0,18.1,1011.86,45.3
1310,2021-01-02 12:18:07.678502,24.1,20.4,18.1,1011.874,45.3
1311,2021-01-02 12:18:10.673239,23.3,20.2,18.1,1011.847,45.3
1312,2021-01-02 12:18:13.668018,23.5,20.5,18.1,1011.835,45.3
1313,2021-01-02 12:18:16.658645,23.3,20.8,18.1,1011.842,45.3
1314,2021-01-02 12:18:19.653208,23.3,20.9,18.1,1011.81,45.3
1315,2021-01-02 12:18:22.647934,23.1,20.7,18.1,1011.802,45.3
1316,2021-01-02 12:18:25.642461,23.8,21.2,18.1,1011.824,45.3
1317,2021-01-02 12:18:28.641143,23.4,20.7,18.1,1011.846,45.3
1318,2021-01-02 12:18:31.635774,22.9,20.3,18.1,1011.792,45.3
1319,2021-01-02 12:18:34.630383,23.2,20.3,18.1,1011.829,45.3
1320,2021-01-02 12:18:37.625031,22.9,20.4,18.1,1011.816,45.3
1321,2021-01-02 12:18:40.610407,23.1,20.6,18.1,1011.882,45.3
1322,2021-01-02 12:18:43.612313,23.3,20.6,18.1,1011.801,45.2
1323,2021-01-02 12:18:46.618889,23.8,20.6,18.1,1011.796,45.2
1324,2021-01-02 12:18:49.597576,23.9,20.5,18.1,1011.82,45.2
1325,2021-01-02 12:18:52.594251,23.4,20.5,18.1,1011.885,45.2
1326,2021-01-02 12:18:55.590836,22.7,20.0,18.1,1011.812,45.2
1327,2021-01-02 12:18:58.585582,22.6,20.2,18.1,1011.798,45.3
1328,2021-01-02 12:19:01.578381,23.1,20.6,18.1,1011.824,45.3
1329,2021-01-02 12:19:04.570606,22.9,20.4,18.1,1011.838,45.3
1330,2021-01-02 12:19:07.564852,24.0,20.6,18.1,1011.847,45.2
1331,2021-01-02 12:19:10.559320,23.9,20.5,18.1,1011.802,45.2
1332,2021-01-02 12:19:13.556732,23.3,20.3,18.1,1011.84,45.3
1333,2021-01-02 12:19:16.551589,22.7,20.1,18.1,1011.832,45.2
1334,2021-01-02 12:19:19.545986,23.1,20.3,18.1,1011.894,45.2
1335,2021-01-02 12:19:22.536674,23.5,20.6,18.1,1011.807,45.2
1336,2021-01-02 12:19:25.533289,23.6,20.9,18.1,1011.821,45.2
1337,2021-01-02 12:19:28.527960,23.8,20.9,18.1,1011.798,45.2
1338,2021-01-02 12:19:31.522613,23.8,20.5,18.1,1011.814,45.2
1339,2021-01-02 12:19:34.517297,24.3,20.7,18.1,1011.818,45.2
1340,2021-01-02 12:19:37.511895,23.0,20.5,18.2,1011.788,45.2
1341,2021-01-02 12:19:40.502812,23.1,20.6,18.2,1011.834,45.2
1342,2021-01-02 12:19:43.495820,22.9,20.4,18.1,1011.822,45.2
1343,2021-01-02 12:19:46.491476,23.1,20.5,18.1,1011.817,45.2
1344,2021-01-02 12:19:49.484469,22.5,20.1,18.1,1011.864,45.2
1345,2021-01-02 12:19:52.479440,22.4,20.0,18.1,1011.807,45.1
1346,2021-01-02 12:19:55.474215,22.3,19.8,18.1,1011.798,45.1
1347,2021-01-02 12:19:58.468526,22.6,19.7,18.1,1011.778,45.2
1348,2021-01-02 12:20:01.463006,23.0,20.3,18.1,1011.827,45.2
1349,2021-01-02 12:20:04.457824,22.2,19.8,18.1,1011.78,45.2
1350,2021-01-02 12:20:07.452269,22.8,19.5,18.1,1011.776,45.2
1351,2021-01-02 12:20:10.444928,22.5,19.4,18.1,1011.82,45.1
1352,2021-01-02 12:20:13.439576,22.9,19.4,18.1,1011.807,45.1
1353,2021-01-02 12:20:16.438920,22.9,19.3,18.1,1011.799,45.1
1354,2021-01-02 12:20:19.430431,23.5,19.8,18.1,1011.806,45.2
1355,2021-01-02 12:20:22.427462,23.1,19.7,18.1,1011.773,45.2
1356,2021-01-02 12:20:25.423609,23.2,19.8,18.1,1011.798,45.2
1357,2021-01-02 12:20:28.416664,23.4,20.3,18.1,1011.812,45.2
1358,2021-01-02 12:20:31.411574,22.5,19.7,18.1,1011.785,45.2
1359,2021-01-02 12:20:34.405944,24.2,20.1,18.1,1011.752,45.2
1360,2021-01-02 12:20:37.400590,23.6,20.3,18.1,1011.806,45.2
1361,2021-01-02 12:20:40.385989,23.9,20.4,18.1,1011.803,45.2
1362,2021-01-02 12:20:43.390011,24.0,20.4,18.1,1011.812,45.2
1363,2021-01-02 12:20:46.384574,23.4,20.1,18.1,1011.776,45.2
1364,2021-01-02 12:20:49.379086,23.4,19.6,18.1,1011.774,45.2
1365,2021-01-02 12:20:52.373760,23.5,19.4,18.1,1011.8,45.2
1366,2021-01-02 12:20:55.364670,23.0,19.3,18.1,1011.809,45.2
1367,2021-01-02 12:20:58.359389,22.4,19.0,18.1,1011.794,45.2
1368,2021-01-02 12:21:01.354162,22.7,19.4,18.1,1011.774,45.2
1369,2021-01-02 12:21:04.348552,21.8,19.4,18.1,1011.794,45.2
1370,2021-01-02 12:21:07.344983,21.7,19.3,18.1,1011.827,45.2
1371,2021-01-02 12:21:10.339696,21.5,19.2,18.1,1011.792,45.1
1372,2021-01-02 12:21:13.334448,21.3,18.9,18.1,1011.794,45.1
1373,2021-01-02 12:21:16.329121,22.0,19.0,18.1,1011.805,45.1
1374,2021-01-02 12:21:19.323576,22.0,19.6,18.1,1011.777,45.1
1375,2021-01-02 12:21:22.318304,22.8,19.8,18.1,1011.809,45.1
1376,2021-01-02 12:21:25.312949,23.1,20.1,18.1,1011.787,45.1
1377,2021-01-02 12:21:28.307484,23.0,19.8,18.1,1011.819,45.1
1378,2021-01-02 12:21:31.302327,22.6,19.5,18.1,1011.864,45.1
1379,2021-01-02 12:21:34.296804,22.6,19.5,18.1,1011.762,45.1
1380,2021-01-02 12:21:37.289580,22.8,19.6,18.1,1011.796,45.1
1381,2021-01-02 12:21:40.274885,22.9,19.5,18.2,1011.807,45.1
1382,2021-01-02 12:21:43.278936,23.6,19.9,18.1,1011.763,45.1
1383,2021-01-02 12:21:46.273634,22.9,19.9,18.1,1011.755,45.1
1384,2021-01-02 12:21:49.264189,23.1,19.7,18.1,1011.832,45.1
1385,2021-01-02 12:21:52.262809,22.4,19.7,18.1,1011.824,45.1
1386,2021-01-02 12:21:55.257600,22.1,19.4,18.1,1011.794,45.1
1387,2021-01-02 12:21:58.252084,21.8,19.4,18.1,1011.792,45.1
1388,2021-01-02 12:22:01.246717,21.7,19.1,18.1,1011.752,45.1
1389,2021-01-02 12:22:04.241371,21.7,19.1,18.1,1011.765,45.1
1390,2021-01-02 12:22:07.235967,21.7,19.3,18.1,1011.788,45.1
1391,2021-01-02 12:22:10.230644,21.8,19.4,18.1,1011.795,45.1
1392,2021-01-02 12:22:13.225426,21.5,19.2,18.1,1011.794,45.1
1393,2021-01-02 12:22:16.219976,21.6,19.3,18.1,1011.769,45.1
1394,2021-01-02 12:22:19.222089,21.3,19.1,18.1,1011.839,45.1
1395,2021-01-02 12:22:22.209361,21.1,18.9,18.1,1011.88,45.1
1396,2021-01-02 12:22:25.201930,20.9,18.7,18.1,1011.825,45.1
1397,2021-01-02 12:22:28.198609,21.2,18.9,18.1,1011.776,45.1
1398,2021-01-02 12:22:31.191340,21.6,19.3,18.1,1011.807,45.0
1399,2021-01-02 12:22:34.185727,21.5,19.3,18.1,1011.835,45.1
1400,2021-01-02 12:22:37.180554,21.4,19.2,18.1,1011.836,45.0
1401,2021-01-02 12:22:41.173357,21.0,18.9,18.1,1011.814,45.0
1402,2021-01-02 12:22:43.165642,21.3,19.2,18.1,1011.74,45.0
1403,2021-01-02 12:22:46.160346,21.7,19.4,18.1,1011.772,45.0
1404,2021-01-02 12:22:49.155128,22.7,19.8,18.1,1011.83,45.0
1405,2021-01-02 12:22:52.149625,23.4,20.2,18.1,1011.801,45.0
1406,2021-01-02 12:22:55.144228,22.6,20.0,18.1,1011.864,45.0
1407,2021-01-02 12:22:58.136892,22.7,20.2,18.1,1011.78,45.0
1408,2021-01-02 12:23:01.131574,23.0,20.1,18.1,1011.822,45.0
1409,2021-01-02 12:23:04.126166,22.8,19.8,18.1,1011.831,45.0
1410,2021-01-02 12:23:07.120901,22.8,19.6,18.1,1011.781,45.0
1411,2021-01-02 12:23:10.115477,23.1,19.9,18.1,1011.802,45.0
1412,2021-01-02 12:23:13.110145,22.8,19.7,18.1,1011.807,45.0
1413,2021-01-02 12:23:16.104872,22.3,19.9,18.1,1011.772,45.0
1414,2021-01-02 12:23:19.097430,21.8,19.5,18.1,1011.836,45.0
1415,2021-01-02 12:23:22.093781,21.5,19.3,18.2,1011.849,45.0
1416,2021-01-02 12:23:25.090524,21.7,19.4,18.2,1011.836,45.0
1417,2021-01-02 12:23:28.085383,21.8,19.5,18.2,1011.854,45.0
1418,2021-01-02 12:23:32.074130,21.9,19.6,18.2,1011.821,45.0
1419,2021-01-02 12:23:35.069045,22.4,20.0,18.2,1011.828,45.0
1420,2021-01-02 12:23:38.063359,22.3,19.9,18.1,1011.822,45.0
1421,2021-01-02 12:23:41.060040,22.1,19.8,18.2,1011.825,45.0
1422,2021-01-02 12:23:44.054632,22.1,19.8,18.2,1011.825,45.0
1423,2021-01-02 12:23:47.049281,21.9,19.6,18.1,1011.828,45.0
1424,2021-01-02 12:23:50.044014,22.0,19.7,18.1,1011.864,45.0
1425,2021-01-02 12:23:53.034517,21.9,19.6,18.1,1011.856,45.0
1426,2021-01-02 12:23:56.029315,21.8,19.6,18.1,1011.828,45.0
1427,2021-01-02 12:23:59.024204,21.9,19.6,18.1,1011.813,45.0
1428,2021-01-02 12:24:02.020472,22.2,19.8,18.2,1011.853,45.0
1429,2021-01-02 12:24:05.015195,22.0,19.6,18.2,1011.828,45.0
1430,2021-01-02 12:24:08.010009,22.3,19.9,18.2,1011.798,45.0
1431,2021-01-02 12:24:11.002425,23.1,20.0,18.2,1011.824,45.0
1432,2021-01-02 12:24:13.997048,22.9,19.5,18.1,1011.836,45.0
1433,2021-01-02 12:24:16.991823,23.1,19.5,18.2,1011.802,45.0
1434,2021-01-02 12:24:19.986545,23.5,19.6,18.2,1011.794,45.0
1435,2021-01-02 12:24:22.977100,23.8,19.9,18.2,1011.829,45.0
1436,2021-01-02 12:24:25.971794,23.8,19.7,18.2,1011.784,45.0
1437,2021-01-02 12:24:28.966211,23.4,19.7,18.2,1011.839,45.0
1438,2021-01-02 12:24:31.960937,23.0,19.6,18.2,1011.813,45.0
1439,2021-01-02 12:24:34.953206,22.9,19.5,18.2,1011.784,45.1
1440,2021-01-02 12:24:37.954274,22.4,19.3,18.2,1011.77,45.0
1441,2021-01-02 12:24:40.946864,21.4,19.1,18.1,1011.795,45.0
1442,2021-01-02 12:24:43.939506,21.6,19.3,18.1,1011.781,45.0
1443,2021-01-02 12:24:46.930195,21.8,19.5,18.1,1011.787,45.0
1444,2021-01-02 12:24:49.928759,22.1,19.8,18.1,1011.828,45.0
1445,2021-01-02 12:24:52.923632,22.2,19.9,18.1,1011.81,45.0
1446,2021-01-02 12:24:55.918019,22.4,20.1,18.1,1011.776,45.0
1447,2021-01-02 12:24:58.913277,22.5,20.2,18.1,1011.827,45.0
1448,2021-01-02 12:25:01.903336,22.2,19.9,18.2,1011.816,45.0
1449,2021-01-02 12:25:04.899184,22.2,19.8,18.1,1011.772,45.0
1450,2021-01-02 12:25:07.893425,22.5,20.0,18.1,1011.776,45.0
1451,2021-01-02 12:25:10.891448,23.1,20.0,18.1,1011.842,45.1
1452,2021-01-02 12:25:13.882027,23.6,20.0,18.2,1011.851,45.1
1453,2021-01-02 12:25:16.878721,23.3,19.7,18.2,1011.809,45.1
1454,2021-01-02 12:25:19.873206,22.9,19.5,18.2,1011.781,45.1
1455,2021-01-02 12:25:22.867912,23.1,19.4,18.2,1011.772,45.0
1456,2021-01-02 12:25:25.862759,23.5,19.2,18.2,1011.781,45.0
1457,2021-01-02 12:25:28.857108,23.4,19.1,18.2,1011.788,45.0
1458,2021-01-02 12:25:31.865895,23.3,19.1,18.1,1011.809,45.0
1459,2021-01-02 12:25:34.846512,22.6,19.2,18.1,1011.822,45.0
1460,2021-01-02 12:25:37.841028,23.2,19.3,18.1,1011.777,45.0
1461,2021-01-02 12:25:40.826466,23.3,19.7,18.1,1011.816,45.0
1462,2021-01-02 12:25:43.830335,23.1,19.8,18.1,1011.787,45.0
1463,2021-01-02 12:25:46.824989,23.7,19.9,18.1,1011.814,45.0
1464,2021-01-02 12:25:49.819706,23.5,19.8,18.1,1011.802,45.0
1465,2021-01-02 12:25:52.814373,23.5,19.8,18.1,1011.82,45.0
1466,2021-01-02 12:25:55.808958,23.1,20.1,18.1,1011.795,45.0
1467,2021-01-02 12:25:58.803618,23.4,20.7,18.1,1011.814,45.0
1468,2021-01-02 12:26:01.794376,23.5,20.9,18.1,1011.773,45.0
1469,2021-01-02 12:26:04.791630,24.6,21.2,18.1,1011.805,44.9
1470,2021-01-02 12:26:07.783570,24.0,21.2,18.1,1011.853,45.0
1471,2021-01-02 12:26:10.778132,23.2,20.7,18.1,1011.758,45.0
1472,2021-01-02 12:26:13.772934,23.2,20.7,18.1,1011.791,45.0
1473,2021-01-02 12:26:16.769431,22.9,20.5,18.1,1011.817,45.0
1474,2021-01-02 12:26:19.764061,23.1,20.6,18.1,1011.796,45.0
1475,2021-01-02 12:26:22.758741,23.1,20.6,18.1,1011.861,45.0
1476,2021-01-02 12:26:25.753364,23.0,20.5,18.1,1011.791,45.0
1477,2021-01-02 12:26:28.748031,22.3,19.9,18.1,1011.781,45.0
1478,2021-01-02 12:26:31.740629,22.3,19.9,18.1,1011.806,45.0
1479,2021-01-02 12:26:34.735319,22.1,19.8,18.1,1011.813,45.1
1480,2021-01-02 12:26:37.730018,21.9,19.6,18.1,1011.745,45.1
1481,2021-01-02 12:26:40.717353,22.3,19.9,18.1,1011.822,45.1
